Source: Live Camera
Date & Time: 2026-07-11 19:17:01
==========================================================================================
Frame: 0286 | Phase: Medium          | Hip: Good            | Times(ms) -> MP: 98.2, Feat: 00.2, Predict: 03.8, States: 00.0
Frame: 1124 | Phase: None            | Hip: None            | Times(ms) -> MP: 19.5, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1126 | Phase: None            | Hip: None            | Times(ms) -> MP: 15.9, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1128 | Phase: None            | Hip: None            | Times(ms) -> MP: 17.3, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1130 | Phase: None            | Hip: None            | Times(ms) -> MP: 16.6, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1131 | Phase: None            | Hip: None            | Times(ms) -> MP: 16.4, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1133 | Phase: None            | Hip: None            | Times(ms) -> MP: 15.3, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1135 | Phase: None            | Hip: None            | Times(ms) -> MP: 15.0, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1137 | Phase: None            | Hip: None            | Times(ms) -> MP: 15.3, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1139 | Phase: None            | Hip: None            | Times(ms) -> MP: 16.8, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1140 | Phase: None            | Hip: None            | Times(ms) -> MP: 14.0, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1142 | Phase: None            | Hip: None            | Times(ms) -> MP: 17.1, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1144 | Phase: None            | Hip: None            | Times(ms) -> MP: 14.8, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1146 | Phase: None            | Hip: None            | Times(ms) -> MP: 15.1, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1148 | Phase: None            | Hip: None            | Times(ms) -> MP: 14.3, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1150 | Phase: None            | Hip: None            | Times(ms) -> MP: 15.9, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1152 | Phase: None            | Hip: None            | Times(ms) -> MP: 18.3, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1154 | Phase: None            | Hip: None            | Times(ms) -> MP: 15.8, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1156 | Phase: None            | Hip: None            | Times(ms) -> MP: 14.2, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1158 | Phase: None            | Hip: None            | Times(ms) -> MP: 15.1, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1160 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 88.1, Feat: 00.1, Predict: 04.0, States: 00.0
Frame: 1161 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 66.7, Feat: 00.1, Predict: 04.2, States: 00.0
Frame: 1162 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 80.0, Feat: 00.1, Predict: 04.2, States: 00.0
Frame: 1163 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 75.6, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 1164 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 75.4, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 1165 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 74.7, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 1166 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 76.2, Feat: 00.1, Predict: 04.0, States: 00.0
Frame: 1167 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 92.0, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 1168 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 65.3, Feat: 00.1, Predict: 05.6, States: 00.0
Frame: 1169 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 77.5, Feat: 00.1, Predict: 04.0, States: 00.0
Frame: 1170 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 83.8, Feat: 00.1, Predict: 03.1, States: 00.0
Frame: 1171 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 81.0, Feat: 00.1, Predict: 04.3, States: 00.0
Frame: 1172 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 82.7, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 1173 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 90.3, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 1174 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 86.7, Feat: 00.1, Predict: 04.9, States: 00.0
Frame: 1175 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 94.5, Feat: 00.1, Predict: 03.3, States: 00.0
Frame: 1176 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 79.1, Feat: 00.1, Predict: 03.5, States: 00.0
Frame: 1177 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 81.8, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 1178 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 83.1, Feat: 00.1, Predict: 05.6, States: 00.0
Frame: 1179 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 122.8, Feat: 00.1, Predict: 07.0, States: 00.0
Frame: 1180 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 114.0, Feat: 00.1, Predict: 04.1, States: 00.0
Frame: 1181 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 89.2, Feat: 00.2, Predict: 05.1, States: 00.0
Frame: 1182 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 97.8, Feat: 00.1, Predict: 04.6, States: 00.0
Frame: 1183 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 100.1, Feat: 00.1, Predict: 04.2, States: 00.0
Frame: 1184 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 106.1, Feat: 00.1, Predict: 03.6, States: 00.0
Frame: 1185 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 92.0, Feat: 00.1, Predict: 03.7, States: 00.0
Frame: 1186 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 97.2, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 1187 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 104.0, Feat: 00.1, Predict: 04.7, States: 00.0
Frame: 1188 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 100.6, Feat: 00.1, Predict: 03.6, States: 00.0
Frame: 1189 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 87.6, Feat: 00.2, Predict: 04.3, States: 00.0
Frame: 1190 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 85.0, Feat: 00.1, Predict: 03.1, States: 00.0
Frame: 1191 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 88.8, Feat: 00.1, Predict: 03.5, States: 00.0
Frame: 1192 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 84.4, Feat: 00.1, Predict: 03.7, States: 00.0
Frame: 1193 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 82.3, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 1194 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 86.1, Feat: 00.3, Predict: 03.4, States: 00.0
Frame: 1195 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 82.1, Feat: 00.1, Predict: 03.7, States: 00.0
Frame: 1196 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 78.3, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 1197 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 76.8, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 1198 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 76.9, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 1199 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 79.8, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 1200 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 71.3, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 1201 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 65.4, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 1202 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 70.8, Feat: 00.1, Predict: 03.5, States: 00.0
Frame: 1203 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 70.2, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 1204 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 71.5, Feat: 00.3, Predict: 03.5, States: 00.0
Frame: 1205 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 70.8, Feat: 00.1, Predict: 03.8, States: 00.0
Frame: 1206 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 73.4, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 1207 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 69.4, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 1208 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 71.7, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 1209 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 67.5, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 1210 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 74.6, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 1211 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 70.0, Feat: 00.1, Predict: 04.7, States: 00.0
Frame: 1212 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 70.9, Feat: 00.1, Predict: 03.7, States: 00.0
Frame: 1213 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 71.9, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 1214 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 77.6, Feat: 00.1, Predict: 06.4, States: 00.0
Frame: 1215 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 74.5, Feat: 00.1, Predict: 04.5, States: 00.0
Frame: 1216 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 72.3, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 1217 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 74.3, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 1218 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 69.3, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 1219 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 68.5, Feat: 00.1, Predict: 02.6, States: 00.0
Frame: 1220 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 74.7, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 1221 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 72.0, Feat: 00.1, Predict: 02.8, States: 00.0
Frame: 1222 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 74.0, Feat: 00.1, Predict: 03.7, States: 00.0
Frame: 1223 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 69.4, Feat: 00.1, Predict: 02.7, States: 00.0
Frame: 1224 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 72.6, Feat: 00.1, Predict: 03.8, States: 00.0
Frame: 1225 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 70.2, Feat: 00.1, Predict: 04.0, States: 00.0
Frame: 1226 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 72.6, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 1227 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 81.3, Feat: 00.1, Predict: 04.2, States: 00.0
Frame: 1228 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 82.7, Feat: 00.1, Predict: 03.6, States: 00.0
Frame: 1229 | Phase: None            | Hip: None            | Times(ms) -> MP: 76.5, Feat: 00.0, Predict: 00.0, States: 00.0
Frame: 1230 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 103.1, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 1231 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 83.1, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 1232 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 84.8, Feat: 00.1, Predict: 03.1, States: 00.0
Frame: 1233 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 93.7, Feat: 00.1, Predict: 03.7, States: 00.0
Frame: 1234 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 90.4, Feat: 00.1, Predict: 03.0, States: 00.0
Frame: 1235 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 88.5, Feat: 00.1, Predict: 03.2, States: 00.0
Frame: 1236 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 83.0, Feat: 00.1, Predict: 04.4, States: 00.0
Frame: 1237 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 91.3, Feat: 00.1, Predict: 04.6, States: 00.0
Frame: 1238 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 87.1, Feat: 00.1, Predict: 05.3, States: 00.0
Frame: 1239 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 102.7, Feat: 00.1, Predict: 03.8, States: 00.0
Frame: 1240 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 91.2, Feat: 00.1, Predict: 03.7, States: 00.0
Frame: 1241 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 97.7, Feat: 00.1, Predict: 03.6, States: 00.0
Frame: 1242 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 103.9, Feat: 00.1, Predict: 03.3, States: 00.0
Frame: 1243 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 96.1, Feat: 00.1, Predict: 04.4, States: 00.0
Frame: 1244 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 93.9, Feat: 00.1, Predict: 03.6, States: 00.0
Frame: 1245 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 92.4, Feat: 00.1, Predict: 04.5, States: 00.0
Frame: 1246 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 90.7, Feat: 00.1, Predict: 04.3, States: 00.0
Frame: 1247 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 87.0, Feat: 00.1, Predict: 04.4, States: 00.0
Frame: 1248 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 79.0, Feat: 00.1, Predict: 03.9, States: 00.0
Frame: 1249 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 82.7, Feat: 00.1, Predict: 02.9, States: 00.0
Frame: 1250 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 97.3, Feat: 00.1, Predict: 03.3, States: 00.0
Frame: 1251 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 122.5, Feat: 00.1, Predict: 03.4, States: 00.0
Frame: 1252 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 99.0, Feat: 00.1, Predict: 03.9, States: 00.0
Frame: 1253 | Phase: Low             | Hip: Good            | Times(ms) -> MP: 105.6, Feat: 00.1, Predict: 03.2, States: 00.0
